Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG,QSS.1,QCON.1,HAL.1,LogHAL.1,Subtlex.1,LogSub.1,Length.1,POS.1,Ortho.1,Phono.1,Phonemes.1,Syllables.1,Morphemes.1,AOA.1,Valence.1,Imageability.1,Familiarity.1,QCON.2,HAL.2,LogHAL.2,Subtlex.2,LogSub.2,Length.2,POS.2,Ortho.2,Phono.2,Phonemes.2,Syllables.2,Morphemes.2,AOA.2,Valence.2,Imageability.2,Familiarity.2,TSS.2,FSS.1,FSS.2,COSC.1,COSC.2
54,associative,Force_Air,50,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
55,associative,Force_Air,90,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
56,associative,Force_Air,100,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
57,associative,Force_Air,70,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
58,associative,Force_Air,90,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
59,associative,Force_Air,80,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
60,associative,Force_Air,100,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
61,associative,Force_Air,50,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
62,associative,Force_Air,60,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
63,associative,Force_Air,100,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
64,associative,Force_Air,50,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
65,associative,Force_Air,80,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
66,associative,Force_Air,80,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
67,associative,Force_Air,90,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
68,associative,Force_Air,100,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
69,associative,Force_Air,85,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
70,thematic,Force_Air,100,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
71,thematic,Force_Air,35,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
72,thematic,Force_Air,50,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
73,thematic,Force_Air,0,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
74,thematic,Force_Air,50,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
75,thematic,Force_Air,50,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
76,thematic,Force_Air,0,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
77,thematic,Force_Air,100,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
78,thematic,Force_Air,100,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
79,thematic,Force_Air,60,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
80,thematic,Force_Air,95,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
81,thematic,Force_Air,31,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
82,thematic,Force_Air,40,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
83,thematic,Force_Air,30,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
84,thematic,Force_Air,NA,NA,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
85,thematic,Force_Air,50,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
86,thematic,Force_Air,50,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
87,thematic,Force_Air,25,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
88,thematic,Force_Air,70,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
89,thematic,Force_Air,90,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
90,thematic,Force_Air,25,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
91,thematic,Force_Air,60,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
92,thematic,Force_Air,90,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
93,thematic,Force_Air,100,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
94,thematic,Force_Air,100,NA,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
95,thematic,Force_Air,10,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
96,thematic,Force_Air,85,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
97,thematic,Force_Air,55,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
98,thematic,Force_Air,70,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
99,thematic,Force_Air,60,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
100,thematic,Force_Air,75,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
101,thematic,Force_Air,70,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
102,thematic,Force_Air,40,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
103,thematic,Force_Air,80,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
104,thematic,Force_Air,NA,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
105,thematic,Force_Air,55,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
106,thematic,Force_Air,NA,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
107,thematic,Force_Air,62,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
108,thematic,Force_Air,50,0,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
109,thematic,Force_Air,100,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
110,thematic,Force_Air,100,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
111,thematic,Force_Air,90,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
112,thematic,Force_Air,10,1,0,0.123147,0.048,17,2.92,75365,11.23,70.67,3.56,5,NN|VB,3,21,4,1,1,6,4.17,NA,NA,5.67,81115,11.3,139.02,3.85,3,NN|VB,7,20,2,1,1,3.94,6.71,4.62,6.53,17,5,5,34,34
1,semantic,Jump_Leap,7,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
2,semantic,Jump_Leap,NA,NA,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
3,semantic,Jump_Leap,100,NA,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
4,semantic,Jump_Leap,70,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
5,semantic,Jump_Leap,80,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
6,semantic,Jump_Leap,60,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
7,semantic,Jump_Leap,100,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
8,semantic,Jump_Leap,100,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
9,semantic,Jump_Leap,84,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
10,semantic,Jump_Leap,80,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
11,semantic,Jump_Leap,90,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
12,semantic,Jump_Leap,100,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
13,semantic,Jump_Leap,50,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
14,semantic,Jump_Leap,95,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
15,semantic,Jump_Leap,80,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
16,semantic,Jump_Leap,90,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
17,semantic,Jump_Leap,80,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
18,semantic,Jump_Leap,60,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
19,semantic,Jump_Leap,95,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
20,semantic,Jump_Leap,60,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
21,semantic,Jump_Leap,NA,NA,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
22,semantic,Jump_Leap,90,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
23,semantic,Jump_Leap,10,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
24,semantic,Jump_Leap,100,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
25,semantic,Jump_Leap,95,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
26,semantic,Jump_Leap,80,NA,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
27,semantic,Jump_Leap,NA,NA,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
28,semantic,Jump_Leap,90,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
29,semantic,Jump_Leap,80,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
30,semantic,Jump_Leap,60,NA,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
31,semantic,Jump_Leap,95,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
32,semantic,Jump_Leap,80,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
33,semantic,Jump_Leap,100,1,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
34,semantic,Jump_Leap,90,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
35,semantic,Jump_Leap,NA,0,0.050321575,0.334971,0.067,12,4.44,26855,10.2,69.82,3.55,4,NN|VB,7,9,4,1,1,2.84,6.44,5.32,6.25,3.8,6090,8.71,6.67,2.53,4,NN|VB,10,38,3,1,1,5.53,4.8,4.88,6.13,11,13,5,107,6
